ID_Moteur,Type_Moteur,Spécifications,ID_Usine,Localisation_Usine,Date_Début_Fabrication,Incidents_Fabrication,Durée_Fabrication,Date_Fin_Fabrication,Coût_Fabrication,Contrôles_Qualité_Passés,Mode_Expédition,Délai_Livraison,Coût_Expédition,Demande_Client,Capacité_Production_Usine,Stocks_Disponibles,DLT
127,Électrique,"100 HP, Grand, 100 kg",1,Usine C,2020-12-18 04:08:26,1,25,2021-01-12 04:08:26,1842.801463227163,1,Maritime,18.899183280755505,186.06,96.46601995897926,400,5,43.89918328075551
128,Diesel,"100 HP, Moyen, 300 kg",3,Usine C,2020-06-23 07:57:32,1,11,2020-07-04 07:57:32,1228.5343088181087,1,Terrestre,9.449591640377752,386.72,81.23454312335096,200,11,20.449591640377754
129,Hybride,"400 HP, Petit, 300 kg",2,Usine D,2020-01-07 22:06:48,0,22,2020-01-29 22:06:48,1474.2411705817303,4,Terrestre,9.449591640377752,282.92,86.3117020685604,300,22,31.449591640377754
130,Hybride,"300 HP, Grand, 100 kg",1,Usine A,2020-11-04 10:32:43,0,15,2020-11-19 10:32:43,1474.2411705817303,3,Aérien,4.049824988733322,232.8,86.3117020685604,400,1,19.04982498873332
131,Diesel,"200 HP, Grand, 400 kg",4,Usine C,2020-11-17 07:27:31,1,46,2021-01-02 07:27:31,1228.5343088181087,0,Aérien,4.049824988733322,806.16,81.23454312335096,100,7,50.04982498873332
132,Hybride,"300 HP, Petit, 300 kg",4,Usine C,2020-07-06 09:14:35,0,44,2020-08-19 09:14:35,1474.2411705817303,1,Maritime,18.899183280755505,936.26,86.3117020685604,100,30,62.89918328075551
133,Diesel,"100 HP, Petit, 300 kg",1,Usine C,2020-06-27 19:00:14,1,30,2020-07-27 19:00:14,1228.5343088181087,4,Aérien,4.049824988733322,247.81,81.23454312335096,400,21,34.04982498873332
134,Diesel,"100 HP, Grand, 200 kg",4,Usine D,2020-01-10 14:53:55,1,12,2020-01-22 14:53:55,1228.5343088181087,2,Aérien,4.049824988733322,900.98,81.23454312335096,100,29,16.04982498873332
135,Électrique,"400 HP, Petit, 300 kg",3,Usine A,2020-10-04 09:55:41,0,23,2020-10-27 09:55:41,1842.801463227163,2,Maritime,18.899183280755505,712.39,96.46601995897926,200,44,41.89918328075551
136,Hybride,"200 HP, Grand, 300 kg",2,Usine B,2020-09-06 10:26:56,0,21,2020-09-27 10:26:56,1474.2411705817303,4,Maritime,18.899183280755505,507.06,86.3117020685604,300,26,39.89918328075551
137,Diesel,"200 HP, Grand, 200 kg",2,Usine C,2020-02-04 11:06:57,1,12,2020-02-16 11:06:57,1228.5343088181087,2,Aérien,4.049824988733322,849.43,81.23454312335096,300,49,16.04982498873332
138,Électrique,"300 HP, Grand, 400 kg",4,Usine C,2020-04-23 12:24:03,0,28,2020-05-21 12:24:03,1842.801463227163,3,Aérien,4.049824988733322,161.09,96.46601995897926,100,6,32.04982498873332
139,Hybride,"200 HP, Petit, 100 kg",1,Usine C,2020-08-11 07:48:49,0,6,2020-08-17 07:48:49,1474.2411705817303,3,Aérien,4.049824988733322,735.51,86.3117020685604,400,48,10.049824988733322
140,Diesel,"100 HP, Petit, 200 kg",2,Usine C,2020-12-17 09:01:05,0,13,2020-12-30 09:01:05,1228.5343088181087,1,Maritime,18.899183280755505,875.32,81.23454312335096,300,9,31.899183280755505
141,Diesel,"300 HP, Petit, 100 kg",3,Usine B,2020-12-22 09:55:21,3,21,2021-01-12 09:55:21,1228.5343088181087,4,Maritime,18.899183280755505,267.85,81.23454312335096,200,47,39.89918328075551
142,Électrique,"300 HP, Grand, 400 kg",1,Usine B,2020-01-23 11:12:48,1,4,2020-01-27 11:12:48,1842.801463227163,4,Terrestre,9.449591640377752,288.87,96.46601995897926,400,7,13.449591640377752
143,Électrique,"400 HP, Petit, 300 kg",1,Usine B,2020-09-06 08:12:53,1,17,2020-09-23 08:12:53,1842.801463227163,3,Maritime,18.899183280755505,538.13,96.46601995897926,400,1,35.89918328075551
144,Diesel,"200 HP, Grand, 300 kg",1,Usine C,2020-10-18 22:01:35,1,4,2020-10-22 22:01:35,1228.5343088181087,3,Aérien,4.049824988733322,356.24,81.23454312335096,400,30,8.049824988733322
145,Hybride,"300 HP, Grand, 200 kg",1,Usine A,2020-11-09 20:39:55,1,19,2020-11-28 20:39:55,1474.2411705817303,3,Maritime,18.899183280755505,132.09,86.3117020685604,400,11,37.89918328075551
146,Électrique,"100 HP, Grand, 300 kg",4,Usine A,2020-08-03 11:20:32,1,54,2020-09-26 11:20:32,1842.801463227163,4,Terrestre,9.449591640377752,920.95,96.46601995897926,100,9,63.449591640377754
147,Électrique,"100 HP, Petit, 100 kg",1,Usine A,2020-09-26 06:12:49,1,28,2020-10-24 06:12:49,1842.801463227163,4,Terrestre,9.449591640377752,462.03,96.46601995897926,400,39,37.449591640377754
148,Hybride,"400 HP, Petit, 400 kg",4,Usine C,2020-07-30 05:53:19,1,32,2020-08-31 05:53:19,1474.2411705817303,3,Maritime,18.899183280755505,707.61,86.3117020685604,100,27,50.89918328075551
149,Diesel,"400 HP, Petit, 200 kg",4,Usine A,2020-04-21 03:14:50,2,64,2020-06-24 03:14:50,1228.5343088181087,2,Terrestre,9.449591640377752,824.2,81.23454312335096,100,14,73.44959164037775
150,Hybride,"300 HP, Grand, 200 kg",4,Usine B,2020-12-05 16:34:23,1,44,2021-01-18 16:34:23,1474.2411705817303,1,Aérien,4.049824988733322,734.67,86.3117020685604,100,3,48.04982498873332
151,Hybride,"300 HP, Grand, 400 kg",1,Usine D,2020-07-18 21:22:16,0,29,2020-08-16 21:22:16,1474.2411705817303,2,Aérien,4.049824988733322,494.88,86.3117020685604,400,4,33.04982498873332
152,Hybride,"300 HP, Grand, 100 kg",3,Usine C,2020-09-05 06:58:47,3,9,2020-09-14 06:58:47,1474.2411705817303,4,Terrestre,9.449591640377752,536.83,86.3117020685604,200,15,18.449591640377754
153,Diesel,"400 HP, Petit, 400 kg",1,Usine C,2020-02-13 04:07:18,1,28,2020-03-12 04:07:18,1228.5343088181087,3,Terrestre,9.449591640377752,971.11,81.23454312335096,400,19,37.449591640377754
154,Électrique,"100 HP, Petit, 400 kg",1,Usine B,2020-11-18 18:28:41,0,27,2020-12-15 18:28:41,1842.801463227163,1,Aérien,4.049824988733322,481.08,96.46601995897926,400,40,31.04982498873332
155,Hybride,"300 HP, Grand, 200 kg",1,Usine B,2020-05-23 23:26:10,0,8,2020-05-31 23:26:10,1474.2411705817303,4,Aérien,4.049824988733322,126.47,86.3117020685604,400,46,12.049824988733322
156,Diesel,"400 HP, Grand, 200 kg",3,Usine B,2020-12-25 00:22:17,3,16,2021-01-10 00:22:17,1228.5343088181087,2,Terrestre,9.449591640377752,117.54,81.23454312335096,200,40,25.449591640377754
157,Hybride,"100 HP, Petit, 200 kg",3,Usine C,2020-02-22 20:49:44,1,18,2020-03-11 20:49:44,1474.2411705817303,4,Aérien,4.049824988733322,744.34,86.3117020685604,200,44,22.04982498873332
158,Hybride,"100 HP, Grand, 100 kg",1,Usine C,2020-10-13 18:48:23,1,16,2020-10-29 18:48:23,1474.2411705817303,1,Aérien,4.049824988733322,110.35,86.3117020685604,400,32,20.04982498873332
159,Diesel,"200 HP, Grand, 400 kg",4,Usine C,2020-11-14 00:07:45,1,48,2021-01-01 00:07:45,1228.5343088181087,4,Aérien,4.049824988733322,476.33,81.23454312335096,100,31,52.04982498873332
160,Électrique,"300 HP, Petit, 100 kg",4,Usine C,2020-01-12 16:52:05,3,58,2020-03-10 16:52:05,1842.801463227163,4,Aérien,4.049824988733322,449.39,96.46601995897926,100,20,62.04982498873332
161,Diesel,"300 HP, Petit, 300 kg",4,Usine D,2020-10-29 10:16:54,0,14,2020-11-12 10:16:54,1228.5343088181087,1,Terrestre,9.449591640377752,703.66,81.23454312335096,100,29,23.449591640377754
162,Diesel,"100 HP, Moyen, 400 kg",4,Usine C,2020-02-08 06:39:08,1,8,2020-02-16 06:39:08,1228.5343088181087,2,Terrestre,9.449591640377752,491.05,81.23454312335096,100,28,17.449591640377754
163,Électrique,"200 HP, Moyen, 300 kg",1,Usine D,2020-03-11 14:05:39,1,11,2020-03-22 14:05:39,1842.801463227163,3,Aérien,4.049824988733322,379.37,96.46601995897926,400,3,15.049824988733322
164,Hybride,"300 HP, Grand, 300 kg",3,Usine A,2020-11-05 06:59:33,0,11,2020-11-16 06:59:33,1474.2411705817303,3,Aérien,4.049824988733322,553.69,86.3117020685604,200,30,15.049824988733322
165,Diesel,"400 HP, Petit, 100 kg",2,Usine A,2020-06-10 01:19:32,1,25,2020-07-05 01:19:32,1228.5343088181087,3,Maritime,18.899183280755505,528.65,81.23454312335096,300,21,43.89918328075551
166,Diesel,"400 HP, Moyen, 100 kg",2,Usine B,2020-03-11 21:17:41,0,15,2020-03-26 21:17:41,1228.5343088181087,3,Terrestre,9.449591640377752,426.42,81.23454312335096,300,14,24.449591640377754
167,Diesel,"300 HP, Moyen, 400 kg",3,Usine B,2020-12-19 23:08:22,2,32,2021-01-20 23:08:22,1228.5343088181087,4,Aérien,4.049824988733322,736.51,81.23454312335096,200,13,36.04982498873332
168,Diesel,"400 HP, Moyen, 300 kg",3,Usine A,2020-03-28 21:01:48,2,13,2020-04-10 21:01:48,1228.5343088181087,0,Terrestre,9.449591640377752,720.48,81.23454312335096,200,34,22.449591640377754
169,Diesel,"200 HP, Grand, 400 kg",4,Usine A,2020-12-25 01:44:25,2,52,2021-02-15 01:44:25,1228.5343088181087,0,Aérien,4.049824988733322,193.01,81.23454312335096,100,4,56.04982498873332
170,Hybride,"200 HP, Grand, 200 kg",3,Usine C,2020-11-17 16:59:57,2,24,2020-12-11 16:59:57,1474.2411705817303,1,Maritime,18.899183280755505,730.21,86.3117020685604,200,15,42.89918328075551
171,Hybride,"400 HP, Petit, 400 kg",1,Usine C,2020-11-14 08:52:11,0,18,2020-12-02 08:52:11,1474.2411705817303,0,Aérien,4.049824988733322,876.51,86.3117020685604,400,3,22.04982498873332
172,Électrique,"400 HP, Moyen, 100 kg",1,Usine D,2020-06-22 20:00:55,1,23,2020-07-15 20:00:55,1842.801463227163,0,Terrestre,9.449591640377752,813.31,96.46601995897926,400,27,32.449591640377754
173,Électrique,"100 HP, Moyen, 100 kg",2,Usine C,2020-11-28 11:37:17,1,12,2020-12-10 11:37:17,1842.801463227163,3,Maritime,18.899183280755505,946.17,96.46601995897926,300,27,30.899183280755505
174,Diesel,"300 HP, Petit, 400 kg",4,Usine D,2020-09-07 12:03:29,2,26,2020-10-03 12:03:29,1228.5343088181087,0,Terrestre,9.449591640377752,190.73,81.23454312335096,100,47,35.449591640377754
175,Diesel,"100 HP, Grand, 300 kg",4,Usine D,2020-10-19 04:38:34,2,20,2020-11-08 04:38:34,1228.5343088181087,2,Aérien,4.049824988733322,694.59,81.23454312335096,100,7,24.04982498873332
176,Diesel,"300 HP, Petit, 400 kg",1,Usine C,2020-03-23 12:20:11,0,21,2020-04-13 12:20:11,1228.5343088181087,1,Aérien,4.049824988733322,304.98,81.23454312335096,400,39,25.04982498873332
177,Diesel,"400 HP, Moyen, 400 kg",2,Usine C,2020-03-27 03:28:19,0,23,2020-04-19 03:28:19,1228.5343088181087,1,Maritime,18.899183280755505,842.38,81.23454312335096,300,0,41.89918328075551
178,Diesel,"200 HP, Petit, 400 kg",3,Usine B,2020-02-26 04:44:39,2,18,2020-03-15 04:44:39,1228.5343088181087,0,Maritime,18.899183280755505,345.81,81.23454312335096,200,2,36.89918328075551
179,Diesel,"200 HP, Grand, 300 kg",2,Usine C,2020-12-10 23:13:29,1,15,2020-12-25 23:13:29,1228.5343088181087,1,Maritime,18.899183280755505,949.16,81.23454312335096,300,18,33.89918328075551
180,Électrique,"300 HP, Moyen, 300 kg",1,Usine B,2020-11-30 22:56:56,1,3,2020-12-03 22:56:56,1842.801463227163,4,Aérien,4.049824988733322,777.85,96.46601995897926,400,3,7.049824988733322
181,Diesel,"200 HP, Grand, 300 kg",4,Usine A,2020-01-05 04:05:36,1,40,2020-02-14 04:05:36,1228.5343088181087,1,Aérien,4.049824988733322,137.71,81.23454312335096,100,27,44.04982498873332
182,Diesel,"300 HP, Grand, 300 kg",3,Usine A,2020-12-25 11:55:42,2,29,2021-01-23 11:55:42,1228.5343088181087,3,Terrestre,9.449591640377752,939.93,81.23454312335096,200,35,38.449591640377754
183,Hybride,"400 HP, Petit, 100 kg",4,Usine B,2020-12-04 03:54:36,1,38,2021-01-11 03:54:36,1474.2411705817303,4,Terrestre,9.449591640377752,164.09,86.3117020685604,100,38,47.449591640377754
184,Hybride,"100 HP, Petit, 200 kg",1,Usine C,2020-11-01 00:42:30,1,28,2020-11-29 00:42:30,1474.2411705817303,4,Aérien,4.049824988733322,675.57,86.3117020685604,400,39,32.04982498873332
185,Électrique,"400 HP, Moyen, 400 kg",1,Usine C,2020-04-03 08:00:24,0,23,2020-04-26 08:00:24,1842.801463227163,0,Aérien,4.049824988733322,703.86,96.46601995897926,400,21,27.04982498873332
186,Électrique,"100 HP, Petit, 300 kg",3,Usine A,2020-02-18 20:57:08,1,30,2020-03-19 20:57:08,1842.801463227163,0,Terrestre,9.449591640377752,499.87,96.46601995897926,200,7,39.449591640377754
187,Diesel,"200 HP, Petit, 300 kg",4,Usine A,2020-12-28 17:25:12,3,68,2021-03-06 17:25:12,1228.5343088181087,0,Terrestre,9.449591640377752,396.36,81.23454312335096,100,17,77.44959164037775
188,Diesel,"400 HP, Moyen, 100 kg",2,Usine C,2020-01-07 03:22:58,0,29,2020-02-05 03:22:58,1228.5343088181087,0,Maritime,18.899183280755505,238.97,81.23454312335096,300,31,47.89918328075551
189,Électrique,"200 HP, Petit, 100 kg",3,Usine D,2020-03-30 01:26:26,0,26,2020-04-25 01:26:26,1842.801463227163,2,Maritime,18.899183280755505,662.19,96.46601995897926,200,13,44.89918328075551
190,Hybride,"400 HP, Moyen, 200 kg",4,Usine C,2020-10-13 09:48:25,1,40,2020-11-22 09:48:25,1474.2411705817303,0,Aérien,4.049824988733322,332.62,86.3117020685604,100,19,44.04982498873332
191,Diesel,"100 HP, Moyen, 100 kg",1,Usine B,2020-11-19 06:22:20,0,18,2020-12-07 06:22:20,1228.5343088181087,4,Maritime,18.899183280755505,528.8,81.23454312335096,400,36,36.89918328075551
192,Hybride,"400 HP, Petit, 200 kg",3,Usine B,2020-05-08 06:17:00,2,12,2020-05-20 06:17:00,1474.2411705817303,4,Maritime,18.899183280755505,482.24,86.3117020685604,200,8,30.899183280755505
193,Électrique,"400 HP, Grand, 200 kg",4,Usine B,2020-09-30 12:07:31,3,26,2020-10-26 12:07:31,1842.801463227163,1,Maritime,18.899183280755505,329.25,96.46601995897926,100,3,44.89918328075551
194,Électrique,"100 HP, Moyen, 200 kg",2,Usine A,2020-07-30 17:54:15,0,16,2020-08-15 17:54:15,1842.801463227163,0,Terrestre,9.449591640377752,225.97,96.46601995897926,300,41,25.449591640377754
195,Électrique,"100 HP, Petit, 300 kg",3,Usine C,2020-01-09 10:00:46,0,9,2020-01-18 10:00:46,1842.801463227163,2,Maritime,18.899183280755505,153.14,96.46601995897926,200,49,27.899183280755505
196,Électrique,"200 HP, Petit, 200 kg",1,Usine C,2020-07-27 23:40:42,1,3,2020-07-30 23:40:42,1842.801463227163,1,Terrestre,9.449591640377752,885.73,96.46601995897926,400,49,12.449591640377752
197,Hybride,"400 HP, Petit, 300 kg",2,Usine B,2020-05-23 20:16:26,1,16,2020-06-08 20:16:26,1474.2411705817303,2,Aérien,4.049824988733322,350.61,86.3117020685604,300,19,20.04982498873332
198,Hybride,"300 HP, Moyen, 200 kg",4,Usine B,2020-04-21 22:31:10,3,62,2020-06-22 22:31:10,1474.2411705817303,0,Maritime,18.899183280755505,617.35,86.3117020685604,100,28,80.89918328075551
199,Électrique,"400 HP, Moyen, 400 kg",4,Usine D,2020-01-14 03:01:19,2,40,2020-02-23 03:01:19,1842.801463227163,3,Maritime,18.899183280755505,558.9,96.46601995897926,100,8,58.89918328075551
200,Électrique,"200 HP, Grand, 100 kg",1,Usine A,2020-05-21 23:39:57,0,2,2020-05-23 23:39:57,1842.801463227163,0,Terrestre,9.449591640377752,600.97,96.46601995897926,400,28,11.449591640377752
201,Hybride,"100 HP, Petit, 200 kg",2,Usine A,2020-10-31 05:22:13,1,8,2020-11-08 05:22:13,1474.2411705817303,0,Terrestre,9.449591640377752,824.86,86.3117020685604,300,28,17.449591640377754
202,Diesel,"200 HP, Moyen, 200 kg",3,Usine B,2020-03-21 05:36:37,0,20,2020-04-10 05:36:37,1228.5343088181087,3,Aérien,4.049824988733322,854.48,81.23454312335096,200,34,24.04982498873332
203,Hybride,"400 HP, Moyen, 200 kg",1,Usine A,2020-04-09 04:56:59,1,9,2020-04-18 04:56:59,1474.2411705817303,1,Aérien,4.049824988733322,516.38,86.3117020685604,400,22,13.049824988733322
204,Hybride,"300 HP, Grand, 200 kg",4,Usine D,2020-06-22 04:01:45,0,12,2020-07-04 04:01:45,1474.2411705817303,4,Maritime,18.899183280755505,285.38,86.3117020685604,100,15,30.899183280755505
205,Hybride,"100 HP, Moyen, 200 kg",4,Usine C,2020-02-16 07:29:05,1,42,2020-03-29 07:29:05,1474.2411705817303,1,Maritime,18.899183280755505,668.82,86.3117020685604,100,46,60.89918328075551
206,Diesel,"200 HP, Moyen, 400 kg",4,Usine D,2020-12-13 04:05:05,1,8,2020-12-21 04:05:05,1228.5343088181087,1,Terrestre,9.449591640377752,860.95,81.23454312335096,100,26,17.449591640377754
207,Diesel,"300 HP, Grand, 300 kg",2,Usine C,2020-09-09 04:43:10,1,30,2020-10-09 04:43:10,1228.5343088181087,4,Aérien,4.049824988733322,623.66,81.23454312335096,300,20,34.04982498873332
208,Hybride,"400 HP, Petit, 200 kg",2,Usine B,2020-10-07 17:31:29,0,25,2020-11-01 17:31:29,1474.2411705817303,3,Aérien,4.049824988733322,190.03,86.3117020685604,300,7,29.04982498873332
209,Diesel,"300 HP, Petit, 400 kg",3,Usine C,2020-03-20 02:35:24,3,11,2020-03-31 02:35:24,1228.5343088181087,0,Terrestre,9.449591640377752,552.31,81.23454312335096,200,41,20.449591640377754
210,Électrique,"200 HP, Petit, 300 kg",4,Usine D,2020-02-29 00:19:40,0,30,2020-03-30 00:19:40,1842.801463227163,0,Terrestre,9.449591640377752,268.64,96.46601995897926,100,12,39.449591640377754
211,Électrique,"100 HP, Moyen, 200 kg",1,Usine C,2020-03-25 04:53:05,0,15,2020-04-09 04:53:05,1842.801463227163,2,Aérien,4.049824988733322,975.28,96.46601995897926,400,6,19.04982498873332
212,Diesel,"400 HP, Grand, 100 kg",1,Usine A,2020-06-12 08:30:48,1,22,2020-07-04 08:30:48,1228.5343088181087,3,Maritime,18.899183280755505,717.75,81.23454312335096,400,13,40.89918328075551
213,Électrique,"100 HP, Grand, 300 kg",4,Usine B,2020-04-17 08:47:57,1,30,2020-05-17 08:47:57,1842.801463227163,0,Aérien,4.049824988733322,497.33,96.46601995897926,100,35,34.04982498873332
214,Diesel,"400 HP, Moyen, 200 kg",3,Usine D,2020-07-10 07:03:31,0,10,2020-07-20 07:03:31,1228.5343088181087,2,Maritime,18.899183280755505,228.08,81.23454312335096,200,21,28.899183280755505
215,Électrique,"400 HP, Moyen, 200 kg",3,Usine A,2020-09-19 06:15:06,2,27,2020-10-16 06:15:06,1842.801463227163,2,Maritime,18.899183280755505,742.87,96.46601995897926,200,47,45.89918328075551
216,Diesel,"400 HP, Moyen, 100 kg",2,Usine D,2020-10-07 23:00:46,0,10,2020-10-17 23:00:46,1228.5343088181087,2,Maritime,18.899183280755505,366.82,81.23454312335096,300,8,28.899183280755505
217,Diesel,"300 HP, Moyen, 300 kg",1,Usine B,2020-05-06 17:25:21,0,13,2020-05-19 17:25:21,1228.5343088181087,4,Terrestre,9.449591640377752,286.24,81.23454312335096,400,22,22.449591640377754
218,Diesel,"200 HP, Grand, 200 kg",3,Usine D,2020-10-17 20:57:12,0,15,2020-11-01 20:57:12,1228.5343088181087,4,Aérien,4.049824988733322,316.06,81.23454312335096,200,4,19.04982498873332
219,Hybride,"300 HP, Grand, 200 kg",2,Usine C,2020-11-01 02:34:21,0,24,2020-11-25 02:34:21,1474.2411705817303,0,Maritime,18.899183280755505,917.12,86.3117020685604,300,16,42.89918328075551
220,Hybride,"100 HP, Grand, 200 kg",1,Usine B,2020-04-21 09:18:02,0,5,2020-04-26 09:18:02,1474.2411705817303,1,Terrestre,9.449591640377752,152.01,86.3117020685604,400,34,14.449591640377752
221,Électrique,"100 HP, Grand, 400 kg",4,Usine C,2020-08-01 15:50:18,2,14,2020-08-15 15:50:18,1842.801463227163,2,Aérien,4.049824988733322,485.74,96.46601995897926,100,47,18.04982498873332
222,Diesel,"400 HP, Grand, 200 kg",4,Usine C,2020-08-28 18:59:31,0,20,2020-09-17 18:59:31,1228.5343088181087,2,Aérien,4.049824988733322,447.23,81.23454312335096,100,18,24.04982498873332
223,Diesel,"100 HP, Moyen, 200 kg",2,Usine B,2020-11-28 11:29:46,1,22,2020-12-20 11:29:46,1228.5343088181087,3,Terrestre,9.449591640377752,463.69,81.23454312335096,300,20,31.449591640377754
224,Électrique,"400 HP, Petit, 300 kg",3,Usine D,2020-07-13 14:26:59,3,12,2020-07-25 14:26:59,1842.801463227163,4,Maritime,18.899183280755505,655.01,96.46601995897926,200,26,30.899183280755505
225,Diesel,"200 HP, Grand, 300 kg",4,Usine C,2020-03-12 16:20:58,2,18,2020-03-30 16:20:58,1228.5343088181087,4,Terrestre,9.449591640377752,678.89,81.23454312335096,100,17,27.449591640377754
226,Diesel,"100 HP, Petit, 100 kg",2,Usine C,2020-10-09 13:06:05,1,16,2020-10-25 13:06:05,1228.5343088181087,2,Aérien,4.049824988733322,959.09,81.23454312335096,300,7,20.04982498873332
227,Hybride,"400 HP, Moyen, 300 kg",1,Usine B,2020-02-11 13:29:35,0,24,2020-03-06 13:29:35,1474.2411705817303,3,Terrestre,9.449591640377752,797.36,86.3117020685604,400,15,33.449591640377754
228,Hybride,"100 HP, Grand, 200 kg",3,Usine A,2020-01-29 13:28:26,1,15,2020-02-13 13:28:26,1474.2411705817303,4,Maritime,18.899183280755505,997.83,86.3117020685604,200,30,33.89918328075551
229,Électrique,"400 HP, Grand, 200 kg",2,Usine A,2020-03-17 21:48:34,0,12,2020-03-29 21:48:34,1842.801463227163,4,Maritime,18.899183280755505,551.66,96.46601995897926,300,44,30.899183280755505
230,Électrique,"300 HP, Moyen, 300 kg",3,Usine A,2020-01-23 19:52:52,2,25,2020-02-17 19:52:52,1842.801463227163,2,Terrestre,9.449591640377752,783.9,96.46601995897926,200,24,34.449591640377754
231,Diesel,"400 HP, Grand, 400 kg",1,Usine B,2020-04-16 09:39:48,0,6,2020-04-22 09:39:48,1228.5343088181087,1,Maritime,18.899183280755505,697.14,81.23454312335096,400,41,24.899183280755505
232,Hybride,"100 HP, Moyen, 100 kg",2,Usine C,2020-06-01 10:57:57,1,17,2020-06-18 10:57:57,1474.2411705817303,4,Terrestre,9.449591640377752,738.96,86.3117020685604,300,2,26.449591640377754
233,Hybride,"200 HP, Grand, 400 kg",3,Usine C,2020-06-21 06:35:56,1,6,2020-06-27 06:35:56,1474.2411705817303,0,Maritime,18.899183280755505,951.0,86.3117020685604,200,37,24.899183280755505
234,Électrique,"300 HP, Moyen, 400 kg",3,Usine C,2020-09-27 22:20:38,1,23,2020-10-20 22:20:38,1842.801463227163,4,Maritime,18.899183280755505,996.9,96.46601995897926,200,47,41.89918328075551
235,Hybride,"100 HP, Petit, 200 kg",2,Usine B,2020-07-23 01:22:20,1,25,2020-08-17 01:22:20,1474.2411705817303,3,Aérien,4.049824988733322,147.45,86.3117020685604,300,15,29.04982498873332
236,Électrique,"300 HP, Petit, 100 kg",1,Usine C,2020-05-11 17:48:32,0,4,2020-05-15 17:48:32,1842.801463227163,0,Maritime,18.899183280755505,807.09,96.46601995897926,400,46,22.899183280755505
237,Électrique,"300 HP, Petit, 300 kg",1,Usine D,2020-01-08 19:44:54,0,14,2020-01-22 19:44:54,1842.801463227163,4,Aérien,4.049824988733322,464.45,96.46601995897926,400,37,18.04982498873332
